sample_ID_1,group_1,sample_ID_2,group_2,epitope_region,similarity
260,vaccinated_human,290,vaccinated_human,CTDN,1.2751324086513327
260,vaccinated_human,296,vaccinated_human,CTDN,1.1752507405690662
260,vaccinated_human,300,vaccinated_human,CTDN,1.1836967414723811
262,vaccinated_human,266,vaccinated_human,CTDN,1.359163469772692
262,vaccinated_human,268,vaccinated_human,CTDN,1.2398314924835807
262,vaccinated_human,272,vaccinated_human,CTDN,1.2860459602982475
262,vaccinated_human,274,vaccinated_human,CTDN,1.2574590751242938
262,vaccinated_human,278,vaccinated_human,CTDN,1.3338545091177434
262,vaccinated_human,282,vaccinated_human,CTDN,1.1565488862294693
262,vaccinated_human,284,vaccinated_human,CTDN,1.204057711801703
262,vaccinated_human,286,vaccinated_human,CTDN,1.2047815977149567
262,vaccinated_human,290,vaccinated_human,CTDN,1.3627120859849629
262,vaccinated_human,296,vaccinated_human,CTDN,1.1918517358803882
262,vaccinated_human,300,vaccinated_human,CTDN,1.1921347831800344
266,vaccinated_human,268,vaccinated_human,CTDN,1.2633529622156339
266,vaccinated_human,272,vaccinated_human,CTDN,1.3877490189578912
266,vaccinated_human,274,vaccinated_human,CTDN,1.2700880803550405
266,vaccinated_human,278,vaccinated_human,CTDN,1.3574827542365346
266,vaccinated_human,282,vaccinated_human,CTDN,1.1589036972152456
266,vaccinated_human,284,vaccinated_human,CTDN,1.2120226042466367
266,vaccinated_human,286,vaccinated_human,CTDN,1.2083807312914934
266,vaccinated_human,290,vaccinated_human,CTDN,1.4107661924767043
266,vaccinated_human,296,vaccinated_human,CTDN,1.228655742892602
266,vaccinated_human,300,vaccinated_human,CTDN,1.2177506574455177
268,vaccinated_human,272,vaccinated_human,CTDN,1.2255357671227167
268,vaccinated_human,274,vaccinated_human,CTDN,1.163619209084074
268,vaccinated_human,278,vaccinated_human,CTDN,1.2140242196983795
268,vaccinated_human,282,vaccinated_human,CTDN,1.1180811893147586
268,vaccinated_human,284,vaccinated_human,CTDN,1.2073269107940525
268,vaccinated_human,286,vaccinated_human,CTDN,1.217853463699406
268,vaccinated_human,290,vaccinated_human,CTDN,1.2848893790258298
268,vaccinated_human,296,vaccinated_human,CTDN,1.196212738426346
268,vaccinated_human,300,vaccinated_human,CTDN,1.1913603531979886
272,vaccinated_human,274,vaccinated_human,CTDN,1.238148890773204
272,vaccinated_human,278,vaccinated_human,CTDN,1.2789928170068612
272,vaccinated_human,282,vaccinated_human,CTDN,1.1764894779432542
272,vaccinated_human,284,vaccinated_human,CTDN,1.2272740575845866
272,vaccinated_human,286,vaccinated_human,CTDN,1.1776086131261014
272,vaccinated_human,290,vaccinated_human,CTDN,1.2950314232454978
272,vaccinated_human,296,vaccinated_human,CTDN,1.2021531095922862
272,vaccinated_human,300,vaccinated_human,CTDN,1.2302939715244285
274,vaccinated_human,278,vaccinated_human,CTDN,1.2575426517962036
274,vaccinated_human,282,vaccinated_human,CTDN,1.1513319792108871
274,vaccinated_human,284,vaccinated_human,CTDN,1.1136532019222107
274,vaccinated_human,286,vaccinated_human,CTDN,1.1498148119924352
274,vaccinated_human,290,vaccinated_human,CTDN,1.263204354242953
274,vaccinated_human,296,vaccinated_human,CTDN,1.1145142273725244
274,vaccinated_human,300,vaccinated_human,CTDN,1.1705067123863326
278,vaccinated_human,282,vaccinated_human,CTDN,1.1612446810698605
278,vaccinated_human,284,vaccinated_human,CTDN,1.1915881588064028
278,vaccinated_human,286,vaccinated_human,CTDN,1.234508380347432
278,vaccinated_human,290,vaccinated_human,CTDN,1.320856725710709
278,vaccinated_human,296,vaccinated_human,CTDN,1.1855228061331888
278,vaccinated_human,300,vaccinated_human,CTDN,1.2136957723360207
282,vaccinated_human,284,vaccinated_human,CTDN,1.1852927703210057
282,vaccinated_human,286,vaccinated_human,CTDN,1.2320392093392292
282,vaccinated_human,290,vaccinated_human,CTDN,1.2847960514296808
282,vaccinated_human,296,vaccinated_human,CTDN,1.2451330734755057
282,vaccinated_human,300,vaccinated_human,CTDN,1.2780114225597379
284,vaccinated_human,286,vaccinated_human,CTDN,1.1732176750388885
284,vaccinated_human,290,vaccinated_human,CTDN,1.169926757463644
284,vaccinated_human,296,vaccinated_human,CTDN,1.1210803360298593
284,vaccinated_human,300,vaccinated_human,CTDN,1.1958694988059033
286,vaccinated_human,290,vaccinated_human,CTDN,1.2898500949327396
286,vaccinated_human,296,vaccinated_human,CTDN,1.2568081565040297
286,vaccinated_human,300,vaccinated_human,CTDN,1.2741024981629934
290,vaccinated_human,296,vaccinated_human,CTDN,1.3582103342460843
290,vaccinated_human,300,vaccinated_human,CTDN,1.3838458051810343
296,vaccinated_human,300,vaccinated_human,CTDN,1.2900281536094682
254,vaccinated_human,256,vaccinated_human,FP,1.2029995674537253
254,vaccinated_human,260,vaccinated_human,FP,1.01164651703811
254,vaccinated_human,262,vaccinated_human,FP,1.3462969875529345
254,vaccinated_human,266,vaccinated_human,FP,1.3145552377198029
254,vaccinated_human,268,vaccinated_human,FP,1.166167776213789
254,vaccinated_human,272,vaccinated_human,FP,1.1094258899255456
254,vaccinated_human,274,vaccinated_human,FP,1.165478448697437
254,vaccinated_human,278,vaccinated_human,FP,1.3381017086717772
254,vaccinated_human,282,vaccinated_human,FP,1.2217290233211269
254,vaccinated_human,284,vaccinated_human,FP,1.1270584848368406
254,vaccinated_human,286,vaccinated_human,FP,1.2319029689354035
254,vaccinated_human,290,vaccinated_human,FP,1.1636136535672783
254,vaccinated_human,296,vaccinated_human,FP,1.1084087835747078
254,vaccinated_human,300,vaccinated_human,FP,1.2149797344987292
256,vaccinated_human,260,vaccinated_human,FP,1.116465645096712
256,vaccinated_human,262,vaccinated_human,FP,1.246485595353188
256,vaccinated_human,266,vaccinated_human,FP,1.2191837818589115
256,vaccinated_human,268,vaccinated_human,FP,1.192215719833514
256,vaccinated_human,272,vaccinated_human,FP,1.0725392356465073
256,vaccinated_human,274,vaccinated_human,FP,1.2677883542274633
256,vaccinated_human,278,vaccinated_human,FP,1.332309768915412
256,vaccinated_human,282,vaccinated_human,FP,1.2215657429292694
256,vaccinated_human,284,vaccinated_human,FP,1.2024866095248956
256,vaccinated_human,286,vaccinated_human,FP,1.230153530483038
256,vaccinated_human,290,vaccinated_human,FP,1.1953313571267774
256,vaccinated_human,296,vaccinated_human,FP,1.2972630875274918
256,vaccinated_human,300,vaccinated_human,FP,1.2383475232651113
260,vaccinated_human,262,vaccinated_human,FP,1.0547205388723695
260,vaccinated_human,266,vaccinated_human,FP,1.0776144731958583
260,vaccinated_human,268,vaccinated_human,FP,1.1023322945688372
260,vaccinated_human,272,vaccinated_human,FP,1.0769508511107608
260,vaccinated_human,274,vaccinated_human,FP,1.1432859324898716
260,vaccinated_human,278,vaccinated_human,FP,1.1076014095388418
260,vaccinated_human,282,vaccinated_human,FP,1.044099541720367
260,vaccinated_human,284,vaccinated_human,FP,1.0914763315674467
260,vaccinated_human,286,vaccinated_human,FP,1.0586602399079441
260,vaccinated_human,290,vaccinated_human,FP,1.1373409859202595
260,vaccinated_human,296,vaccinated_human,FP,1.2062298211835991
260,vaccinated_human,300,vaccinated_human,FP,1.0963285816716026
262,vaccinated_human,266,vaccinated_human,FP,1.393245673088252
262,vaccinated_human,268,vaccinated_human,FP,1.1805077521492937
262,vaccinated_human,272,vaccinated_human,FP,1.1754735795421727
262,vaccinated_human,274,vaccinated_human,FP,1.3544377293100134
262,vaccinated_human,278,vaccinated_human,FP,1.4586514648579267
262,vaccinated_human,282,vaccinated_human,FP,1.37167271549678
262,vaccinated_human,284,vaccinated_human,FP,1.2478630630476335
262,vaccinated_human,286,vaccinated_human,FP,1.3441968745493125
262,vaccinated_human,290,vaccinated_human,FP,1.2100779357485179
262,vaccinated_human,296,vaccinated_human,FP,1.1668152091666022
262,vaccinated_human,300,vaccinated_human,FP,1.3672469802254286
266,vaccinated_human,268,vaccinated_human,FP,1.1443206972970437
266,vaccinated_human,272,vaccinated_human,FP,1.139649731114982
266,vaccinated_human,274,vaccinated_human,FP,1.302418949293393
266,vaccinated_human,278,vaccinated_human,FP,1.3843997124813314
266,vaccinated_human,282,vaccinated_human,FP,1.3262591883625712
266,vaccinated_human,284,vaccinated_human,FP,1.2831420487495016
266,vaccinated_human,286,vaccinated_human,FP,1.3401564664633219
266,vaccinated_human,290,vaccinated_human,FP,1.2233378042699259
266,vaccinated_human,296,vaccinated_human,FP,1.141955007166678
266,vaccinated_human,300,vaccinated_human,FP,1.3310742410743497
268,vaccinated_human,272,vaccinated_human,FP,1.0452939599703768
268,vaccinated_human,274,vaccinated_human,FP,1.1437414978114409
268,vaccinated_human,278,vaccinated_human,FP,1.2198140994806463
268,vaccinated_human,282,vaccinated_human,FP,1.1012450062280137
268,vaccinated_human,284,vaccinated_human,FP,1.0896293249668558
268,vaccinated_human,286,vaccinated_human,FP,1.1154601514084852
268,vaccinated_human,290,vaccinated_human,FP,1.1199360543480155
268,vaccinated_human,296,vaccinated_human,FP,1.2774557725012337
268,vaccinated_human,300,vaccinated_human,FP,1.154128848837186
272,vaccinated_human,274,vaccinated_human,FP,1.1425151938093234
272,vaccinated_human,278,vaccinated_human,FP,1.111010692495597
272,vaccinated_human,282,vaccinated_human,FP,1.1157735866320337
272,vaccinated_human,284,vaccinated_human,FP,1.130179256488762
272,vaccinated_human,286,vaccinated_human,FP,1.140170442540633
272,vaccinated_human,290,vaccinated_human,FP,1.0322196945770694
272,vaccinated_human,296,vaccinated_human,FP,1.0514486256452709
272,vaccinated_human,300,vaccinated_human,FP,1.1614752139875477
274,vaccinated_human,278,vaccinated_human,FP,1.3314198743938102
274,vaccinated_human,282,vaccinated_human,FP,1.2627301011736003
274,vaccinated_human,284,vaccinated_human,FP,1.2329611469089246
274,vaccinated_human,286,vaccinated_human,FP,1.3725748605842154
274,vaccinated_human,290,vaccinated_human,FP,1.219278760237547
274,vaccinated_human,296,vaccinated_human,FP,1.243550633519828
274,vaccinated_human,300,vaccinated_human,FP,1.2646993836455498
278,vaccinated_human,282,vaccinated_human,FP,1.3438041098722446
278,vaccinated_human,284,vaccinated_human,FP,1.2138256975991646
278,vaccinated_human,286,vaccinated_human,FP,1.3727588391849626
278,vaccinated_human,290,vaccinated_human,FP,1.2684899512714833
278,vaccinated_human,296,vaccinated_human,FP,1.2196536473180122
278,vaccinated_human,300,vaccinated_human,FP,1.4083866940825862
282,vaccinated_human,284,vaccinated_human,FP,1.2215976890901976
282,vaccinated_human,286,vaccinated_human,FP,1.3339029525947779
282,vaccinated_human,290,vaccinated_human,FP,1.1834398138410596
282,vaccinated_human,296,vaccinated_human,FP,1.094465841777818
282,vaccinated_human,300,vaccinated_human,FP,1.3454791995076518
284,vaccinated_human,286,vaccinated_human,FP,1.250810879141246
284,vaccinated_human,290,vaccinated_human,FP,1.1665684951123199
284,vaccinated_human,296,vaccinated_human,FP,1.0897732819741888
284,vaccinated_human,300,vaccinated_human,FP,1.235717269709737
286,vaccinated_human,290,vaccinated_human,FP,1.2772822018998355
286,vaccinated_human,296,vaccinated_human,FP,1.1864024234538897
286,vaccinated_human,300,vaccinated_human,FP,1.3319324014055658
290,vaccinated_human,296,vaccinated_human,FP,1.1302088946846165
290,vaccinated_human,300,vaccinated_human,FP,1.2266398935111877
296,vaccinated_human,300,vaccinated_human,FP,1.111410977517583
254,vaccinated_human,256,vaccinated_human,SHH,1.5195816666675999
254,vaccinated_human,260,vaccinated_human,SHH,1.3109255169128613
254,vaccinated_human,262,vaccinated_human,SHH,1.597258792753247
254,vaccinated_human,266,vaccinated_human,SHH,1.4896922298769382
254,vaccinated_human,268,vaccinated_human,SHH,1.3726287355042415
254,vaccinated_human,272,vaccinated_human,SHH,1.6234195126169684
254,vaccinated_human,274,vaccinated_human,SHH,1.6416892494388984
254,vaccinated_human,278,vaccinated_human,SHH,1.5792726549263796
254,vaccinated_human,282,vaccinated_human,SHH,1.411522290357662
254,vaccinated_human,284,vaccinated_human,SHH,1.276261628682124
254,vaccinated_human,286,vaccinated_human,SHH,1.532093219036181
254,vaccinated_human,290,vaccinated_human,SHH,1.422581400230688
254,vaccinated_human,296,vaccinated_human,SHH,1.5302845581566018
254,vaccinated_human,300,vaccinated_human,SHH,1.4637555848518293
256,vaccinated_human,260,vaccinated_human,SHH,1.2715396295118493
256,vaccinated_human,262,vaccinated_human,SHH,1.5850157978218582
256,vaccinated_human,266,vaccinated_human,SHH,1.6516711277410219
256,vaccinated_human,268,vaccinated_human,SHH,1.5290392838286502
256,vaccinated_human,272,vaccinated_human,SHH,1.6023474119062504
256,vaccinated_human,274,vaccinated_human,SHH,1.4901528976912082
256,vaccinated_human,278,vaccinated_human,SHH,1.6526420100532602
256,vaccinated_human,282,vaccinated_human,SHH,1.4758458723687502
256,vaccinated_human,284,vaccinated_human,SHH,1.3673623731605828
256,vaccinated_human,286,vaccinated_human,SHH,1.7018258396739543
256,vaccinated_human,290,vaccinated_human,SHH,1.4310135190203395
256,vaccinated_human,296,vaccinated_human,SHH,1.564847200994194
256,vaccinated_human,300,vaccinated_human,SHH,1.5144346470586445
260,vaccinated_human,262,vaccinated_human,SHH,1.3418287306053602
260,vaccinated_human,266,vaccinated_human,SHH,1.2730821833769932
260,vaccinated_human,268,vaccinated_human,SHH,1.2205668856570169
260,vaccinated_human,272,vaccinated_human,SHH,1.3165597812244363
260,vaccinated_human,274,vaccinated_human,SHH,1.3385873064916312
260,vaccinated_human,278,vaccinated_human,SHH,1.2725760313899253
260,vaccinated_human,282,vaccinated_human,SHH,1.2659209966380935
260,vaccinated_human,284,vaccinated_human,SHH,1.1894219856344688
260,vaccinated_human,286,vaccinated_human,SHH,1.2361600670075994
260,vaccinated_human,290,vaccinated_human,SHH,1.2970940460353717
260,vaccinated_human,296,vaccinated_human,SHH,1.3126724527433662
260,vaccinated_human,300,vaccinated_human,SHH,1.3232445169754483
262,vaccinated_human,266,vaccinated_human,SHH,1.5683918305311766
262,vaccinated_human,268,vaccinated_human,SHH,1.4288224509392327
262,vaccinated_human,272,vaccinated_human,SHH,1.649510538897749
262,vaccinated_human,274,vaccinated_human,SHH,1.5785584552347633
262,vaccinated_human,278,vaccinated_human,SHH,1.6180042021220356
262,vaccinated_human,282,vaccinated_human,SHH,1.4498237480528535
262,vaccinated_human,284,vaccinated_human,SHH,1.2786925223937444
262,vaccinated_human,286,vaccinated_human,SHH,1.6381575074721078
262,vaccinated_human,290,vaccinated_human,SHH,1.4637658127247957
262,vaccinated_human,296,vaccinated_human,SHH,1.6083494942060084
262,vaccinated_human,300,vaccinated_human,SHH,1.5760076777193477
266,vaccinated_human,268,vaccinated_human,SHH,1.5179700654646915
266,vaccinated_human,272,vaccinated_human,SHH,1.5981128192217038
266,vaccinated_human,274,vaccinated_human,SHH,1.49641135600241
266,vaccinated_human,278,vaccinated_human,SHH,1.7297008737229833
266,vaccinated_human,282,vaccinated_human,SHH,1.5357237149326217
266,vaccinated_human,284,vaccinated_human,SHH,1.3624047669786439
266,vaccinated_human,286,vaccinated_human,SHH,1.628435752348498
266,vaccinated_human,290,vaccinated_human,SHH,1.4319033662375165
266,vaccinated_human,296,vaccinated_human,SHH,1.5195161620938615
266,vaccinated_human,300,vaccinated_human,SHH,1.5368589465445484
268,vaccinated_human,272,vaccinated_human,SHH,1.4941391540298532
268,vaccinated_human,274,vaccinated_human,SHH,1.401024164712638
268,vaccinated_human,278,vaccinated_human,SHH,1.5801948433227069
268,vaccinated_human,282,vaccinated_human,SHH,1.4444408746847732
268,vaccinated_human,284,vaccinated_human,SHH,1.3407627693008664
268,vaccinated_human,286,vaccinated_human,SHH,1.5149558993260905
268,vaccinated_human,290,vaccinated_human,SHH,1.3021598810914004
268,vaccinated_human,296,vaccinated_human,SHH,1.462407763480647
268,vaccinated_human,300,vaccinated_human,SHH,1.3412439056513927
272,vaccinated_human,274,vaccinated_human,SHH,1.6431022733596725
272,vaccinated_human,278,vaccinated_human,SHH,1.6514885054117299
272,vaccinated_human,282,vaccinated_human,SHH,1.503494423121065
272,vaccinated_human,284,vaccinated_human,SHH,1.3312075718214464
272,vaccinated_human,286,vaccinated_human,SHH,1.6028795511008493
272,vaccinated_human,290,vaccinated_human,SHH,1.4815047844697065
272,vaccinated_human,296,vaccinated_human,SHH,1.5420986918883388
272,vaccinated_human,300,vaccinated_human,SHH,1.5075115550657538
274,vaccinated_human,278,vaccinated_human,SHH,1.5630966315669121
274,vaccinated_human,282,vaccinated_human,SHH,1.4012946357623475
274,vaccinated_human,284,vaccinated_human,SHH,1.2846886530912152
274,vaccinated_human,286,vaccinated_human,SHH,1.552644266571613
274,vaccinated_human,290,vaccinated_human,SHH,1.416618358610672
274,vaccinated_human,296,vaccinated_human,SHH,1.4884601282488883
274,vaccinated_human,300,vaccinated_human,SHH,1.4549200920978442
278,vaccinated_human,282,vaccinated_human,SHH,1.540555709892055
278,vaccinated_human,284,vaccinated_human,SHH,1.3151068181463699
278,vaccinated_human,286,vaccinated_human,SHH,1.649459418226133
278,vaccinated_human,290,vaccinated_human,SHH,1.4299793849283302
278,vaccinated_human,296,vaccinated_human,SHH,1.5510005106184528
278,vaccinated_human,300,vaccinated_human,SHH,1.5368281928182923
282,vaccinated_human,284,vaccinated_human,SHH,1.2993078142289192
282,vaccinated_human,286,vaccinated_human,SHH,1.4605078703382726
282,vaccinated_human,290,vaccinated_human,SHH,1.3661217694390189
282,vaccinated_human,296,vaccinated_human,SHH,1.4228690808996889
282,vaccinated_human,300,vaccinated_human,SHH,1.4173636301572028
284,vaccinated_human,286,vaccinated_human,SHH,1.3569692675529172
284,vaccinated_human,290,vaccinated_human,SHH,1.2188547322505894
284,vaccinated_human,296,vaccinated_human,SHH,1.260507546605364
284,vaccinated_human,300,vaccinated_human,SHH,1.2277269660942247
286,vaccinated_human,290,vaccinated_human,SHH,1.4290720779952728
286,vaccinated_human,296,vaccinated_human,SHH,1.5432400129395563
286,vaccinated_human,300,vaccinated_human,SHH,1.4888504606761719
290,vaccinated_human,296,vaccinated_human,SHH,1.441044272349159
290,vaccinated_human,300,vaccinated_human,SHH,1.4362978578621792
296,vaccinated_human,300,vaccinated_human,SHH,1.507513737649119
254,vaccinated_human,103,vaccinated_macaque,CTDN,1.0184076521309455
254,vaccinated_human,104,vaccinated_macaque,CTDN,0.9838575999594958
254,vaccinated_human,105,vaccinated_macaque,CTDN,0.9828444688880081
254,vaccinated_human,106,vaccinated_macaque,CTDN,1.066861561065418
254,vaccinated_human,107,vaccinated_macaque,CTDN,1.0572972818184674
254,vaccinated_human,113,vaccinated_macaque,CTDN,1.0253625441320484
254,vaccinated_human,114,vaccinated_macaque,CTDN,0.9419047772025377
254,vaccinated_human,115,vaccinated_macaque,CTDN,1.0459446582829215
254,vaccinated_human,116,vaccinated_macaque,CTDN,0.9361122105907176
254,vaccinated_human,117,vaccinated_macaque,CTDN,1.0072607016171469
254,vaccinated_human,118,vaccinated_macaque,CTDN,1.0292103743441998
256,vaccinated_human,103,vaccinated_macaque,CTDN,1.1847588345793665
256,vaccinated_human,104,vaccinated_macaque,CTDN,1.2274308619813523
256,vaccinated_human,105,vaccinated_macaque,CTDN,1.1855615207077752
256,vaccinated_human,106,vaccinated_macaque,CTDN,1.2857930512130442
256,vaccinated_human,107,vaccinated_macaque,CTDN,1.1668769415058526
256,vaccinated_human,113,vaccinated_macaque,CTDN,1.1309951687986401
256,vaccinated_human,114,vaccinated_macaque,CTDN,1.1202777816499072
256,vaccinated_human,115,vaccinated_macaque,CTDN,1.0969575139885164
256,vaccinated_human,116,vaccinated_macaque,CTDN,1.045972677467122
256,vaccinated_human,117,vaccinated_macaque,CTDN,1.2031941628467338
256,vaccinated_human,118,vaccinated_macaque,CTDN,1.1855187790672648
260,vaccinated_human,103,vaccinated_macaque,CTDN,1.169523060509743
260,vaccinated_human,104,vaccinated_macaque,CTDN,1.1875154767180292
260,vaccinated_human,105,vaccinated_macaque,CTDN,1.1814131232220542
260,vaccinated_human,106,vaccinated_macaque,CTDN,1.2098786828113424
260,vaccinated_human,107,vaccinated_macaque,CTDN,1.2090593150143958
260,vaccinated_human,113,vaccinated_macaque,CTDN,1.0691258107134824
260,vaccinated_human,114,vaccinated_macaque,CTDN,1.1473860241504037
260,vaccinated_human,115,vaccinated_macaque,CTDN,1.032216942351322
260,vaccinated_human,116,vaccinated_macaque,CTDN,1.0341503667761054
260,vaccinated_human,117,vaccinated_macaque,CTDN,1.2118324617389884
260,vaccinated_human,118,vaccinated_macaque,CTDN,1.1262917892586666
262,vaccinated_human,103,vaccinated_macaque,CTDN,1.2176211485531705
262,vaccinated_human,104,vaccinated_macaque,CTDN,1.2773643458186592
262,vaccinated_human,105,vaccinated_macaque,CTDN,1.2400460285559818
262,vaccinated_human,106,vaccinated_macaque,CTDN,1.228232454208636
262,vaccinated_human,107,vaccinated_macaque,CTDN,1.2414116446057928
262,vaccinated_human,113,vaccinated_macaque,CTDN,1.153602896951842
262,vaccinated_human,114,vaccinated_macaque,CTDN,1.176432442420914
262,vaccinated_human,115,vaccinated_macaque,CTDN,1.0918293282162717
262,vaccinated_human,116,vaccinated_macaque,CTDN,1.0407041676225457
262,vaccinated_human,117,vaccinated_macaque,CTDN,1.2767898283032104
262,vaccinated_human,118,vaccinated_macaque,CTDN,1.2162330436040176
266,vaccinated_human,103,vaccinated_macaque,CTDN,1.2799825933896511
266,vaccinated_human,104,vaccinated_macaque,CTDN,1.247418026785463
266,vaccinated_human,105,vaccinated_macaque,CTDN,1.24361239575922
266,vaccinated_human,106,vaccinated_macaque,CTDN,1.2642071440300884
266,vaccinated_human,107,vaccinated_macaque,CTDN,1.312740398521101
266,vaccinated_human,113,vaccinated_macaque,CTDN,1.118330791518114
266,vaccinated_human,114,vaccinated_macaque,CTDN,1.1535694268503638
266,vaccinated_human,115,vaccinated_macaque,CTDN,1.1322896088573366
266,vaccinated_human,116,vaccinated_macaque,CTDN,1.0742555258629432
266,vaccinated_human,117,vaccinated_macaque,CTDN,1.3345242185519284
266,vaccinated_human,118,vaccinated_macaque,CTDN,1.301320565831791
268,vaccinated_human,103,vaccinated_macaque,CTDN,1.2005519597882646
268,vaccinated_human,104,vaccinated_macaque,CTDN,1.1563303547383013
268,vaccinated_human,105,vaccinated_macaque,CTDN,1.1142467167709427
268,vaccinated_human,106,vaccinated_macaque,CTDN,1.1407647677889254
268,vaccinated_human,107,vaccinated_macaque,CTDN,1.1795205903771004
268,vaccinated_human,113,vaccinated_macaque,CTDN,1.0592651801027249
268,vaccinated_human,114,vaccinated_macaque,CTDN,1.1238672122073883
268,vaccinated_human,115,vaccinated_macaque,CTDN,1.048225543627772
268,vaccinated_human,116,vaccinated_macaque,CTDN,0.9619842630522718
268,vaccinated_human,117,vaccinated_macaque,CTDN,1.1959229872756443
268,vaccinated_human,118,vaccinated_macaque,CTDN,1.1939707923587026
272,vaccinated_human,103,vaccinated_macaque,CTDN,1.2684524283297522
272,vaccinated_human,104,vaccinated_macaque,CTDN,1.2371607297186102
272,vaccinated_human,105,vaccinated_macaque,CTDN,1.1819723861175322
272,vaccinated_human,106,vaccinated_macaque,CTDN,1.167566443739179
272,vaccinated_human,107,vaccinated_macaque,CTDN,1.2776344557794554
272,vaccinated_human,113,vaccinated_macaque,CTDN,1.0988331178970243
272,vaccinated_human,114,vaccinated_macaque,CTDN,1.1734548080191853
272,vaccinated_human,115,vaccinated_macaque,CTDN,1.0809249123578122
272,vaccinated_human,116,vaccinated_macaque,CTDN,1.0319144326005714
272,vaccinated_human,117,vaccinated_macaque,CTDN,1.3219184916792217
272,vaccinated_human,118,vaccinated_macaque,CTDN,1.2452688185000749
274,vaccinated_human,103,vaccinated_macaque,CTDN,1.1473125338541625
274,vaccinated_human,104,vaccinated_macaque,CTDN,1.1654575573682917
274,vaccinated_human,105,vaccinated_macaque,CTDN,1.1439617855000717
274,vaccinated_human,106,vaccinated_macaque,CTDN,1.1857682013595743
274,vaccinated_human,107,vaccinated_macaque,CTDN,1.176111350688242
274,vaccinated_human,113,vaccinated_macaque,CTDN,1.0773518609927524
274,vaccinated_human,114,vaccinated_macaque,CTDN,1.1392225044597473
274,vaccinated_human,115,vaccinated_macaque,CTDN,1.0775062634453672
274,vaccinated_human,116,vaccinated_macaque,CTDN,1.0336066843135756
274,vaccinated_human,117,vaccinated_macaque,CTDN,1.1586837764131597
274,vaccinated_human,118,vaccinated_macaque,CTDN,1.0945195485902255
278,vaccinated_human,103,vaccinated_macaque,CTDN,1.1759488061771908
278,vaccinated_human,104,vaccinated_macaque,CTDN,1.2444585092857876
278,vaccinated_human,105,vaccinated_macaque,CTDN,1.2238468311872654
278,vaccinated_human,106,vaccinated_macaque,CTDN,1.221126241307613
278,vaccinated_human,107,vaccinated_macaque,CTDN,1.1472866518519347
278,vaccinated_human,113,vaccinated_macaque,CTDN,1.1027079303176535
278,vaccinated_human,114,vaccinated_macaque,CTDN,1.148177799699682
278,vaccinated_human,115,vaccinated_macaque,CTDN,1.0297426786916908
278,vaccinated_human,116,vaccinated_macaque,CTDN,1.0626619089591702
278,vaccinated_human,117,vaccinated_macaque,CTDN,1.209789313277541
278,vaccinated_human,118,vaccinated_macaque,CTDN,1.1801453601363892
282,vaccinated_human,103,vaccinated_macaque,CTDN,1.1604410179563194
